,adapter,advertised,affordable,air,amazing,amazon,antenna,apple,audio,awesome,backup,bad,bag,bang,basic,batteries,battery,beat,best,better,big,bit,black,bluetooth,bought,box,brand,buck,built,buy,cable,cables,camera,canon,car,card,case,charge,charger,charging,charm,cheap,choice,class,clear,comfortable,compact,computer,connection,convenient,cool,cooler,cord,cost,cover,customer,deal,decent,described,design,device,devices,did,didn,digital,disappointed,does,doesn,don,drive,drives,durable,dvd,ear,easy,effective,exactly,excellent,expected,expensive,external,extra,failed,fan,fantastic,far,fast,features,filter,finally,fine,fit,fits,flash,functional,galaxy,garmin,gb,gets,gift,good,got,gps,great,handy,happy,hard,hd,hdmi,headphones,headset,heavy,high,highly,home,hub,impressed,inch,inexpensive,install,ipad,iphone,ipod,issues,item,job,junk,just,keyboard,kindle,kit,laptop,large,lens,life,light,like,little,logitech,long,look,looking,looks,lot,lots,love,low,mac,macbook,make,makes,media,memory,micro,mini,mm,modem,money,monitor,months,mount,mouse,mp,music,need,needed,needs,new,nexus,nice,nikon,ok,okay,old,outstanding,pay,pc,perfect,perfectly,performance,phone,picture,piece,play,player,pleased,plug,poor,port,portable,power,pretty,price,pro,problem,problems,product,protection,protector,ps,purchase,quality,quick,quiet,quite,radio,range,read,real,really,recommend,recommended,reliable,remote,replacement,review,right,roku,router,samsung,sandisk,say,says,screen,sd,seagate,second,service,set,setup,short,signal,simple,simply,size,slow,small,smart,software,solid,solution,sony,sound,space,speaker,speakers,speed,ssd,stand,stars,storage,streaming,strong,sturdy,stylus,super,support,supposed,sure,switch,tablet,tb,terrible,thing,time,tiny,touch,travel,tripod,tv,unit,update,upgrade,usb,use,used,useful,using,value,ve,video,wall,want,wanted,way,wd,wifi,windows,wireless,wish,wonderful,work,worked,working,works,worth,wow,wrong,year,years
406,0,0,0,0,13,1,0,0,1,15,0,2,1,0,0,0,0,0,23,5,2,3,2,0,1,1,0,0,1,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,1,0,0,3,0,1,2,0,0,1,0,4,0,0,0,19,1,1,0,0,0,1,4,1,0,1,0,0,0,8,0,0,0,0,0,0,0,1,24,1,0,67,0,5,0,0,0,72,3,5,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,1,0,0,1,7,0,0,3,2,2,5,0,2,17,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,9,0,3,2,1,2,0,0,4,0,1,0,0,0,0,0,0,0,3,0,0,0,2,9,0,0,0,3,0,0,0,2,29,0,0,2,0,0,1,0,7,0,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,1,6,0,1,0,0,2,0,0,0,0,0,6,0,0,54,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,2,3,0,1,0,0,0,0,2,0,0,1,0,1,1,6,7,0,0,0,3,2,0,0,0,0,0,1,1,0,0,1,3,10,1,1,1
407,0,0,0,0,3,0,0,0,0,3,0,4,0,2,0,0,0,1,6,3,3,2,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,1,0,4,0,0,4,0,0,0,0,0,9,0,1,5,2,1,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,1,38,1,0,43,0,1,2,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,6,5,0,0,0,1,0,1,0,4,2,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,3,0,0,15,0,5,0,0,1,0,0,5,0,1,0,0,1,1,0,1,1,1,0,0,1,3,16,0,0,0,6,0,0,1,2,7,0,0,1,0,0,0,0,1,0,0,1,3,0,1,2,0,0,0,0,1,0,1,0,0,1,0,5,2,1,0,1,0,2,0,7,0,0,2,1,15,75,2,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,2,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0
408,0,1,0,0,1,0,0,0,0,2,0,0,11,0,1,2,2,0,2,1,1,8,4,0,3,0,0,0,3,3,0,0,89,45,0,2,190,0,4,0,0,4,3,0,0,0,36,0,0,2,1,0,0,0,0,0,0,1,0,2,0,1,2,0,4,0,5,1,0,0,0,0,0,0,0,0,1,12,2,0,0,1,0,0,0,0,0,0,0,0,0,25,26,0,2,0,0,0,0,1,43,1,0,67,4,0,0,1,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,0,12,0,0,0,0,1,0,0,0,3,24,0,0,0,3,2,1,1,13,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,44,2,1,1,0,0,1,0,65,8,0,1,0,0,0,0,1,0,0,0,0,2,1,7,1,0,0,10,7,0,0,0,11,0,0,1,0,0,0,0,1,3,1,0,0,0,0,10,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,2,1,18,0,25,0,0,1,0,5,0,3,0,0,0,0,0,1,3,0,2,2,1,1,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,1,2,0,0,1,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,13,3,0,4,0,0
409,0,0,1,0,2,0,0,0,1,6,0,4,0,3,0,0,0,2,12,3,6,1,1,0,2,0,0,4,0,5,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,10,0,1,0,0,0,1,0,1,2,1,2,0,0,4,0,14,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,3,11,2,0,0,0,0,0,0,1,49,0,0,69,0,0,1,0,0,53,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,0,7,0,0,0,0,3,0,0,1,4,3,0,2,0,1,0,1,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,1,0,1,1,6,0,7,2,0,0,1,0,9,0,2,1,0,0,0,0,0,0,2,0,0,0,2,25,0,0,0,12,0,0,0,0,13,0,0,1,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,1,0,3,0,0,0,0,0,44,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,3,1,0,0,1,1,0,0,0,0,0,0,1,6,0,2,4,1,0,1,0,3
410,0,0,1,0,3,0,0,0,2,7,0,7,0,1,0,0,0,1,12,2,0,1,0,0,3,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,5,4,0,0,11,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,1,2,0,0,2,0,4,2,0,0,8,1,0,0,1,1,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,45,1,0,54,0,0,0,0,0,59,2,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,2,0,0,1,1,3,1,3,0,0,0,1,0,9,3,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,12,0,5,0,2,1,0,0,5,0,0,0,0,0,0,1,0,1,3,0,0,0,2,30,0,0,0,5,0,0,0,0,13,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,26,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,4,3,0,0,1,0,1,0,0,0,0,1,0,2,1,7,1,5,0,0,1,2
411,0,0,0,0,1,2,0,0,2,3,0,5,0,0,7,0,0,0,1,5,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,6,0,0,0,0,0,2,0,0,1,7,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0,61,0,0,56,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,2,0,7,0,0,0,4,0,0,0,0,1,14,14,0,0,1,0,0,0,7,6,0,0,0,1,0,0,0,1,0,0,11,0,0,0,0,0,1,0,3,1,1,0,13,0,2,4,1,0,1,4,13,0,0,0,0,0,1,0,0,1,1,0,0,1,7,42,0,0,0,3,0,0,0,0,10,0,0,0,0,1,0,0,4,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,4,0,9,0,0,2,0,0,43,1,2,97,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,8,1,0,0,0,1,0,0,0,0,0,0,3,6,2,1,4,4,0,1,1,0
412,0,3,1,1,0,0,0,13,0,4,0,7,0,0,0,0,0,1,5,2,0,1,1,0,1,0,0,0,0,7,0,0,1,0,0,1,1,1,0,0,1,6,1,0,24,0,0,0,0,0,1,0,0,0,6,1,1,4,1,0,0,1,1,2,0,0,3,1,8,0,0,1,0,0,5,0,3,5,2,0,0,0,0,0,1,0,1,0,0,0,7,12,4,0,0,0,0,0,0,0,61,4,0,66,0,2,9,0,0,0,0,0,0,0,0,0,0,0,3,4,52,0,0,0,6,1,4,8,0,0,0,0,0,0,0,0,6,3,0,1,1,0,2,0,0,3,1,1,0,1,2,0,0,0,0,0,0,8,0,0,0,0,0,0,6,3,0,5,0,11,0,13,3,0,0,2,0,9,1,0,2,0,1,0,0,2,0,4,0,0,0,3,25,0,1,1,33,13,24,0,0,16,0,0,1,0,0,4,2,4,0,1,0,0,0,1,3,0,0,0,0,0,0,78,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,3,1,5,0,1,0,0,0,0,1,0,0,11,5,2,1,3,1,2,0,0,1,1,0,0,0,0,1,1,15,6,0,23,9,0,1,1,0
413,0,2,0,0,3,2,0,0,0,5,0,2,0,0,0,1,2,0,16,9,1,5,6,0,2,0,1,0,2,8,1,0,0,1,0,0,37,0,0,0,1,0,1,0,1,0,0,0,1,2,3,0,1,2,135,0,0,2,1,2,1,0,0,1,0,0,7,2,7,0,0,0,0,0,1,0,0,16,0,9,0,1,0,0,0,2,0,0,0,1,1,4,4,0,3,0,0,0,0,2,19,2,0,68,4,2,1,0,0,0,0,11,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,10,6,124,0,0,0,0,2,53,10,5,0,2,0,2,3,0,0,33,0,0,0,1,6,0,0,0,0,0,0,7,0,1,0,0,0,0,1,2,3,2,0,26,0,2,1,1,0,1,0,25,3,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,1,16,8,1,0,2,7,0,0,0,0,0,3,1,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,6,1,0,0,0,0,1,1,2,0,0,0,0,0,1,6,2,0,17,15,3,0,4,1
414,0,3,1,0,2,0,0,4,0,5,0,0,0,0,0,0,0,0,6,6,2,1,1,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,5,0,0,1,0,0,1,0,0,4,0,1,0,0,0,3,1,0,0,3,0,2,0,0,0,0,0,20,2,1,8,2,1,0,2,0,0,2,5,8,0,0,0,3,1,1,0,0,0,0,14,0,1,23,0,0,68,0,1,0,0,0,0,0,0,2,1,0,0,0,4,0,13,0,0,0,2,1,3,0,6,0,0,10,12,0,0,0,1,8,1,0,1,0,0,0,0,0,3,1,18,35,0,2,0,34,0,14,0,0,1,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,0,3,0,3,13,15,7,0,0,0,0,0,2,1,1,0,0,0,1,22,34,0,1,20,0,0,0,2,10,1,0,0,0,0,0,1,1,0,1,5,0,1,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,3,0,2,0,0,0,0,6,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26,0,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,2,0,3,7,4,68,4,1,0,2,1
415,0,2,2,0,1,1,0,0,0,3,0,0,0,1,26,0,0,7,2,3,1,0,0,0,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,31,1,1,0,3,4,0,0,0,0,0,1,1,0,0,3,10,3,1,0,0,3,1,0,1,7,1,0,0,0,2,0,0,5,0,2,8,1,0,0,0,0,0,4,2,1,1,0,1,2,1,0,0,4,0,0,0,2,1,81,0,0,66,0,2,1,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,10,0,4,183,0,0,3,0,0,2,3,3,4,22,1,1,1,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,3,5,1,1,0,26,0,5,0,3,0,4,2,8,4,0,0,0,0,0,0,1,0,0,1,1,0,5,41,0,0,2,9,0,0,0,0,10,0,17,0,0,0,0,1,2,1,0,4,0,3,1,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,17,0,1,0,1,0,0,16,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,1,2,0,3,0,0,0,0,0,1,5,6,1,0,0,9,0,0,0,1,2,0,0,0,2,1,1,3,3,1,1,24,1,1,1,1,0
416,0,0,9,0,69,3,0,5,12,62,2,24,1,27,4,0,0,29,125,48,9,2,7,0,14,0,1,31,1,36,1,0,0,0,1,0,1,0,0,0,0,130,5,1,12,89,1,0,2,1,5,0,11,9,0,0,23,38,0,16,1,0,5,3,0,3,7,3,21,0,0,13,0,151,2,1,1,80,12,11,1,2,0,2,32,19,1,0,0,5,15,90,12,0,4,0,0,0,1,3,453,5,0,615,1,7,7,1,0,278,2,1,7,1,1,0,16,0,31,0,2,5,5,1,4,8,4,44,0,3,0,0,0,0,4,1,26,37,0,8,6,8,3,2,0,61,37,0,0,3,0,0,0,0,0,0,0,70,0,3,0,0,2,8,4,2,2,7,1,90,0,47,17,4,10,19,0,48,5,8,4,0,0,0,3,3,3,14,0,0,0,30,462,0,2,1,42,0,0,0,7,134,1,2,4,0,5,1,3,31,5,0,1,0,5,13,12,0,0,1,0,3,0,0,0,0,3,0,8,0,5,0,6,3,5,0,16,0,0,12,2,5,354,0,0,0,0,0,0,22,0,0,2,3,0,19,0,1,5,1,1,0,9,2,7,3,1,0,0,0,0,0,1,0,11,9,0,4,107,21,0,0,3,1,2,0,0,0,0,2,9,45,2,2,36,25,28,10,7,2
417,0,2,0,0,0,1,0,0,0,6,2,0,0,1,0,0,0,0,5,1,5,1,5,0,1,1,2,1,0,4,0,0,0,0,1,0,0,0,0,0,1,11,0,0,0,0,2,0,0,2,0,0,0,0,0,3,9,6,0,4,1,0,0,0,0,1,4,3,5,79,1,1,0,0,2,0,0,8,3,0,0,0,1,0,2,5,17,0,0,0,8,0,0,62,0,0,0,33,0,0,53,0,0,81,4,3,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,2,0,4,0,0,0,0,4,0,1,0,9,13,0,0,1,0,1,2,2,4,2,0,0,0,0,1,4,2,0,0,0,2,0,1,0,0,0,3,1,0,1,0,0,11,0,2,0,0,1,0,0,3,2,9,0,0,0,1,0,0,1,0,1,0,0,6,34,1,1,4,17,0,0,0,1,5,4,0,0,0,0,0,2,3,0,0,3,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,2,14,4,0,2,1,0,0,0,2,0,0,5,0,1,6,8,0,0,0,0,2,3,0,0,0,0,0,1,0,2,1,0,0,0,2,0,0,0,34,4,1,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,2,3,3,54,1,1,1,3,1
418,1,3,2,0,0,7,0,0,1,7,0,0,0,0,2,0,0,0,1,0,1,0,0,0,3,0,1,0,1,4,70,9,7,4,0,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,3,2,0,0,1,0,0,1,2,0,2,0,2,0,12,0,0,0,0,0,0,0,0,0,5,8,4,1,0,0,0,1,2,2,1,0,0,0,9,3,0,0,1,0,0,0,0,0,32,0,0,79,0,1,1,0,48,0,0,0,4,1,0,0,0,0,1,0,0,0,0,2,3,7,0,3,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,3,17,0,0,1,2,1,0,0,0,0,2,2,1,0,0,11,6,1,0,0,0,3,4,13,7,0,1,0,0,0,0,0,0,0,0,0,1,1,24,1,1,0,5,0,0,0,1,25,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,4,0,0,0,0,2,0,0,2,0,1,0,3,0,0,0,2,0,0,11,0,0,0,1,0,0,0,0,12,0,0,0,0,4,2,0,0,17,0,4,0,0,1,1,0,0,0,0,0,0,4,4,0,60,1,0,5,0,0
419,1,5,3,0,3,23,0,0,0,5,0,3,0,0,9,0,1,1,13,5,4,0,0,0,2,1,4,0,6,14,208,34,1,0,2,0,1,7,6,12,3,16,1,0,0,0,0,1,6,1,1,0,15,1,2,0,6,3,1,2,0,2,1,3,0,1,21,11,2,0,0,5,0,0,2,0,3,22,6,2,0,4,4,1,3,2,6,0,0,1,13,9,2,0,0,2,0,0,2,1,94,3,0,166,1,0,0,0,0,0,0,10,28,2,0,0,0,0,3,0,0,1,0,2,1,9,1,13,0,22,0,0,4,0,1,0,9,4,0,17,2,4,3,0,0,10,7,0,0,1,1,0,0,41,1,0,0,6,0,13,0,0,0,0,6,6,1,1,1,29,0,6,0,0,0,0,0,19,5,0,9,0,1,0,0,1,8,2,0,0,2,3,59,0,1,3,20,0,0,0,3,85,2,0,0,0,0,3,0,8,1,2,6,0,6,1,5,0,0,7,0,0,3,0,0,0,2,1,0,0,5,1,5,2,0,2,1,1,0,14,0,0,0,0,0,0,1,0,0,5,0,0,2,14,0,4,0,2,1,0,0,0,1,1,5,0,0,0,0,0,0,0,0,65,2,1,0,0,10,4,0,1,1,2,0,0,0,1,0,0,2,9,7,9,94,3,0,1,1,0
420,0,35,20,0,22,137,0,14,15,44,0,7,0,6,45,0,0,24,95,35,11,2,0,0,18,18,13,6,7,113,1027,267,0,0,0,1,2,1,0,1,13,132,11,2,3,0,1,2,13,1,2,0,47,27,0,3,48,14,11,2,5,3,12,5,3,2,136,2,42,0,0,6,4,0,15,11,23,153,46,48,0,4,2,0,16,15,15,2,0,0,91,4,3,0,11,0,0,1,15,3,535,9,0,1099,1,12,3,13,641,0,0,13,162,4,5,0,1,2,46,1,0,1,1,5,15,101,2,87,0,3,0,4,0,0,0,0,53,10,0,13,3,6,12,5,0,34,46,0,1,3,3,0,0,0,0,0,0,56,2,4,0,0,0,0,45,33,8,19,0,102,0,11,3,2,5,42,4,144,50,12,0,22,0,3,7,3,5,1,0,0,0,2,543,1,7,24,207,0,0,11,7,381,5,0,1,0,0,2,4,12,5,7,17,0,1,4,38,26,0,3,0,12,9,2,0,0,5,2,3,0,7,4,20,5,7,1,4,1,0,38,4,3,9,0,0,0,79,0,0,25,0,2,5,21,0,14,3,24,3,1,0,0,0,5,12,0,0,0,0,50,1,0,1,2,21,9,3,3,162,7,14,3,3,5,8,1,0,0,0,2,9,69,36,13,648,15,9,14,3,2
421,0,6,0,2,1,1,5,0,12,8,0,1,0,0,0,0,0,3,4,6,0,0,1,0,1,1,2,0,3,7,182,21,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,2,0,0,0,4,0,0,3,2,2,4,0,0,1,1,0,15,0,8,1,0,0,0,0,0,0,30,0,5,33,4,0,0,1,0,0,0,3,2,0,0,0,12,2,0,0,0,0,0,0,0,1,80,0,0,122,1,2,1,0,0,0,0,1,25,0,1,0,0,0,2,2,0,0,0,1,2,6,0,8,0,0,1,0,0,0,1,0,5,3,0,2,1,1,1,0,0,12,1,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,4,2,0,0,18,0,3,1,3,0,0,0,22,4,4,1,2,1,0,0,1,0,2,0,0,0,1,40,0,1,2,42,0,0,0,0,90,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,6,1,0,0,0,0,7,0,0,2,7,1,1,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,1,0,0,11,0,0,0,0,7,1,2,1,9,2,11,1,1,0,1,0,0,0,1,0,0,4,7,1,59,1,1,0,0,0
422,0,5,2,0,6,1,0,0,9,12,0,2,0,0,0,0,0,2,10,9,2,1,0,0,2,0,4,0,7,10,310,27,0,0,1,0,0,0,0,0,0,3,1,0,2,0,0,0,8,0,0,0,3,2,0,4,5,2,6,0,0,0,1,0,1,0,13,3,2,0,1,0,0,0,4,0,5,30,6,2,0,0,1,0,1,6,1,0,0,0,13,3,0,0,0,0,0,0,1,0,82,1,0,227,0,2,1,0,1,0,0,7,24,1,1,0,1,0,1,1,0,0,0,1,3,7,0,19,0,0,0,0,0,0,0,0,6,6,0,5,0,2,3,0,0,10,10,0,0,1,6,2,0,0,0,0,0,5,0,0,0,0,0,1,5,8,2,2,0,40,0,0,0,0,0,0,0,18,6,4,0,0,0,1,0,2,0,0,0,0,2,2,68,6,0,2,45,0,0,0,1,106,2,0,1,0,0,0,0,5,3,1,0,0,1,1,9,0,0,0,0,5,1,0,0,0,0,3,1,1,0,0,3,0,0,0,0,1,0,18,0,0,10,0,0,1,0,0,0,1,0,0,2,8,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,1,17,1,3,1,0,1,1,0,0,0,0,0,1,3,8,5,76,5,4,1,0,0
423,0,0,1,0,2,0,0,0,0,17,0,8,0,3,0,0,0,2,18,10,1,0,3,0,3,0,1,3,0,7,1,0,0,0,0,0,1,0,0,0,0,13,2,0,0,4,0,1,1,0,1,0,4,0,0,0,1,12,0,2,0,0,0,2,0,3,1,0,9,0,0,5,0,16,0,0,0,11,2,0,1,0,0,0,5,2,1,1,0,2,2,6,0,0,0,0,0,0,0,2,72,1,0,114,0,2,0,0,0,26,0,0,3,0,0,0,1,0,3,0,0,1,2,0,2,2,3,7,0,0,0,0,0,0,1,1,5,3,0,4,1,0,1,1,0,19,5,0,0,1,1,0,0,0,0,0,0,11,0,7,0,0,0,1,0,0,3,0,0,16,0,10,4,0,0,3,0,6,1,4,1,0,0,0,0,0,0,4,0,0,0,2,52,0,1,0,14,0,0,0,3,35,0,1,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,75,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,1,0,0,17,3,0,0,0,1,2,0,0,0,0,1,0,2,1,2,4,2,1,2,1,1
424,0,0,0,1,8,2,0,0,0,13,0,7,0,4,1,0,0,0,12,2,8,1,0,0,5,2,0,4,1,11,3,0,0,0,0,0,0,0,0,0,1,3,2,0,7,0,0,2,0,0,2,0,0,0,0,3,7,6,0,1,0,0,1,1,0,2,1,3,6,0,0,0,1,0,3,0,0,29,3,0,1,0,0,0,8,8,4,0,0,1,2,0,0,0,0,0,0,0,0,0,60,4,0,135,0,9,0,4,2,0,0,0,5,0,2,0,3,17,0,1,0,0,0,2,1,0,0,7,0,0,0,1,0,0,3,2,6,2,0,2,0,6,3,0,0,22,4,4,3,0,1,0,0,0,1,0,0,6,181,2,0,0,0,0,4,0,1,3,0,31,0,4,1,2,4,1,3,12,2,1,0,15,0,2,0,3,1,3,1,1,2,2,54,2,0,1,12,0,0,2,6,19,0,0,0,1,0,1,1,2,1,0,4,0,0,2,1,0,0,2,0,1,0,25,0,0,5,0,0,4,0,1,0,0,4,0,1,0,1,2,0,0,10,0,3,11,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,2,1,1,0,0,0,0,4,0,1,1,0,3,1,1,1,23,2,3,0,0,1,0,0,0,4,0,0,3,5,1,4,7,0,9,0,2,2
425,0,0,0,0,1,0,0,1,0,1,0,2,0,0,7,1,0,1,6,3,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,9,0,1,1,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,11,0,2,9,0,0,0,0,0,0,2,2,0,0,0,1,3,0,1,0,2,0,0,0,0,0,22,2,0,45,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,0,0,0,2,0,2,0,3,0,0,0,2,0,0,1,2,3,7,20,1,1,0,3,1,0,7,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,113,0,0,1,1,0,1,0,10,0,0,0,1,0,0,0,12,0,0,0,0,1,1,0,1,1,0,0,0,0,3,3,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,7,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,3,0,0,0,1,0,2,9,1,0,1,2,1,0,0,0,1,0,0,0,0,29,0,2,0,0,0,19,0,0,0,2,0
426,22,6,0,0,1,2,0,0,0,3,0,2,0,0,0,0,0,0,2,1,0,2,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,1,2,0,0,0,0,1,0,2,1,0,8,3,1,0,0,2,8,3,1,0,0,0,1,0,24,0,3,6,1,0,0,0,0,0,3,5,2,0,0,0,2,1,0,0,0,0,0,0,0,0,15,1,0,47,0,0,2,1,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,3,8,0,1,0,0,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,6,0,1,0,1,0,0,0,6,2,3,1,0,2,1,1,0,1,0,1,1,1,0,6,0,1,1,10,0,0,1,0,1,1,0,0,0,5,2,1,1,0,0,2,0,0,1,1,1,5,1,0,0,1,0,0,0,0,1,11,17,2,4,6,0,2,1,3,1,0,0,2,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,4,1,0,0,0,5,1,2,1,0,0,1,0,0,1,2,1,9,0,12,1,0,6,8,2,56,0,2,0,1,1
